submission_id,timestamp,workshop_id,name,duration_sec,answers_json,score_x_raw,score_y_raw,archetype,animal_x_mod,animal_y_mod,animal_note,score_x_final,score_y_final,outlier_flag,interpretation,age,education,field,gender,user_agent,version
c1048f0b,2026-05-15T08:53:05.300Z,hluboka,Tomas,462,"{""q1"":""6m_2y"",""q2"":""always"",""q3"":[""chatgpt"",""gemini"",""copilot"",""other"",""video""],""q4"":""multi"",""q5"":[""chatbot_max"",""automation"",""agent""],""q6"":5,""q7"":4,""q8"":[""dependency"",""ethics"",""safety""],""q9"":3,""q10"":{""animalSelf"":""Leopard"",""reasonSelf"":""Rychlost, houzevnatost…"",""animalAi"":""Chobotnice""},""q11"":{""age"":""36_45"",""education"":""vs"",""field"":""business"",""gender"":""male""}}",81,11,optimistic_power_user,0,0,"Leopard loví sám, tiše a přesně — a chobotnice má devět mozků, z nichž osm je v chapadlech, takže „rozhoduje"" na mnoha místech najednou. Kdybys chtěl tuhle dvojici zkrotit do jedné věty, mohlo by to znít: lovec, který si pronajal distribuovaný nervový systém. Jenže chobotnice se nenechá jen pronajmout — mění barvu podle nálady prostředí, ne podle nálady lovce. Možná stojí za to si čas od času sednout a ptát se, čí tón vlastně ve výsledcích svých agentů slyšíš.",81,61,FALSE,"Patříš mezi pokročilé uživatele s výrazně optimistickým náhledem na AI — kombinace každodenní intenzivní praxe, pěti různých nástrojů včetně generování videa a reálného budování agentů tě řadí do horního pásma zkušenosti. Zajímavý signál je, že zároveň neseš obavy z dependency a etiky, přesto regulaci nijak netlačíš — optimismus u tebe není naivní, ale vědomě nesený. Protože už stavíš automatizace a agenty, má smysl posunout se od „sestavování"" k „evaluaci"": začni systémově měřit, co tvoji agenti skutečně dělají, kde selhávají a kde tě nepozorovaně ovlivňují — tohle je místo, kde zkušení uživatelé získávají reálnou převahu nad průměrem.",36_45,vs,business,male,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/148.0.7778.166 Mobile/15E148 Safari/604.1",0.1.0
d52d8eea,2026-05-15T08:56:22.233Z,hluboka,Lenka,2118,"{""q1"":""6m_2y"",""q2"":""monthly"",""q3"":[""chatgpt""],""q4"":""no"",""q5"":[""none""],""q6"":4,""q7"":4,""q8"":[""authenticity"",""hallucinations"",""dependency""],""q9"":3,""q10"":{""animalSelf"":""Kočka "",""reasonSelf"":""Jsem nezávislá, ale žije se se mnou dobře "",""animalAi"":""Netopýr "",""reasonAi"":""Schopna, trochu žádná ""},""q11"":{""age"":""56_65"",""education"":""ss_matur"",""field"":""other"",""gender"":""female""}}",20,6,casual_enthusiast,0,0,"Kočka a netopýr — dva tvorové, kteří fungují nejlépe ve vlastním čase a vlastní logice, a příliš se neohlížejí na to, co si o nich myslí okolí. Jenže kočka vidí za světla i za tmy, zatímco netopýr se orientuje echolokací — vysílá signál a čeká, co se vrátí. Možná právě takhle funguje váš vztah: ty pokládáš otázky a čekáš ozvěnu, ale ještě jsi nezačal/a testovat, co se stane, když změníš frekvenci signálu. A „trochu žádná"" — to není slabost netopýra, to je jen popis někoho, koho jsi ještě nepustil/a do plného letu.",20,56,FALSE,"Jsi běžný uživatel s optimistickým náklonem — AI používáš reálně, ale zatím spíš na povrchu toho, co nabízí. Klíčový signál: ChatGPT znáš přes rok, přesto jsi nezkoušel/a žádnou pokročilou techniku — ani prompting, ani práci s kontextem. Přitom obavy z halucinací a závislosti ukazují, že tě téma netriviálně zajímá. Konkrétní krok: zkus příště zadat ChatGPT stejný dotaz třemi různými způsoby a porovnej výsledky — tenhle jediný experiment ti ukáže víc o hranicích nástroje než měsíc běžného používání.",56_65,ss_matur,other,female,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0.1.0
9e4d84cc,2026-05-15T08:56:24.569Z,hluboka,Zi,2113,"{""q1"":""never"",""q2"":""monthly"",""q3"":[""copilot""],""q4"":""no"",""q5"":[""none""],""q6"":4,""q7"":3,""q8"":[""authenticity"",""unknown""],""q9"":3,""q10"":{""animalSelf"":""Pes"",""animalAi"":""Velký pes"",""reasonAi"":""Větší než já, plní příkazy, ale taky múže být nebezpečný""},""q11"":{""age"":""46_55"",""education"":""vs"",""field"":""finance"",""gender"":""na""}}",6,-1,casual_skeptic,0,0,"Zvolil(a) jsi psa pro sebe i pro AI — ale toho druhého jsi pečlivě zvětšil(a). Dva psi, přičemž jeden je výrazně větší, plní příkazy, ale může kousnout. To není metafora strachu, to je metafora respektu se střeženým odstupem — jako když menší pes obchází toho většího a čichá, co vlastně je zač. Zajímavé na tom je, že oba jsou domestikovaná zvířata: žádný vlk, žádný stroj, žádný had. Někde uvnitř té opatrnosti možná sedí intuice, že tahle věc je taky nějak „k lidem"" — jen ještě nevíš, jestli tě chce pohladit, nebo srazit z nohou radostí.",6,49,FALSE,"Pohybuješ se v kategorii běžného uživatele se skeptickým postojem — Copilot používáš příležitostně, výhradně textově, bez hlubšího experimentování. Zajímavý signál je rozpor mezi Q6 a Q7: AI považuješ za schopnostně silnou (skóre 4), ale osobní přínos pro svůj život hodnotíš neutrálně — jako by ses díval(a) na bouři za oknem a říkal(a): „Ano, silná, ale mě se netýká."" Konkrétní doporučení: zkus Copilota použít na jeden opakující se úkol, který teď děláš ručně — shrnutí e-mailů, příprava struktury dokumentu nebo formulace zpětné vazby. Ne jako experiment, ale jako rutinu. Obavy o autenticitu obsahu jsou legitimní — testuj výstupy srovnáváním, ne důvěrou naslepo.",46_55,vs,finance,na,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/148.0.7778.100 Mobile/15E148 Safari/604.1",0.1.0
944723b2,2026-05-15T09:19:59.012Z,hluboka,Štěpánka,460,"{""q1"":""6m_2y"",""q2"":""weekly"",""q3"":[""chatgpt"",""gemini"",""other"",""notebooklm""],""q4"":""multi"",""q5"":[""long_prompt"",""chatbot_max""],""q6"":5,""q7"":4,""q8"":[""ethics"",""safety""],""q9"":2,""q10"":{""animalSelf"":""Vlk"",""reasonSelf"":""V životě I v práci fungují někdy samostatně a někdy ve skupině. Pokrokove myšlenky umím následovat a někdy je přináším."",""animalAi"":""Pes"",""reasonAi"":""Dobrý sluha, špatný pán. Člověk je za něj odpovědný (za to, co pes \""způsobí\"")""},""q11"":{""age"":""46_55"",""education"":""ss_matur"",""field"":""science"",""gender"":""female""}}",56,19,optimistic_power_user,0,0,"Vlk a pes sdílí předky, ale vybrali si jiný příběh — jeden zůstal v lese, druhý přišel k ohni. Ty se vidíš jako vlk: pohybuješ se samostatně i ve smečce, přinášíš nápady, nenecháš se snadno vést. AI je pro tebe pes: věrný, užitečný, ale odpovědnost za jeho „štěkání"" leží na tobě. Je v tom ale jedna tichá provokace — pes byl kdysi vlk, který se rozhodl důvěřovat. Co to říká o tom, kam až je ochotný zajít váš společný vztah?",56,69,FALSE,"Jsi optimistický power user — AI využíváš aktivně, různorodě a s přehledem o pokročilých možnostech. Zajímavý signál je kombinace silného souhlasu s tím, že AI dosáhne lidské úrovně (Q6: 5), a zároveň relativně nízká ochota ji regulovat (Q9: 2) — vedle etických obav (Q8). To není rozpor, ale napětí, které stojí za pojmenování: věříš v AI a zároveň vnímáš rizika, ale regulaci jako řešení nevítáš. Zkus proto záměrně uchopit svůj vlastní „etický rámec"" pro práci s AI — ne jako abstrakci, ale jako konkrétní osobní pravidla, která už teď řídí tvá rozhodnutí, kdy AI použít a kdy ne. Jako uživatel NotebookLM a deep research máš dobré předpoklady posunout se směrem k systematické práci se zdroji a o",46_55,ss_matur,science,female,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0.1.0
0229c809,2026-05-15T09:26:32.446Z,hluboka,Martin,87,"{""q1"":""6m_2y"",""q2"":""always"",""q3"":[""chatgpt"",""copilot"",""gemini""],""q4"":""no"",""q5"":[""long_prompt"",""agent""],""q6"":3,""q7"":3,""q8"":[""hallucinations"",""ethics"",""safety""],""q9"":2,""q10"":{""animalSelf"":""Lev"",""animalAi"":""Kůň ""},""q11"":{""age"":""46_55"",""education"":""vs"",""field"":""other"",""gender"":""male""}}",50,-4,realistic_power_user,0,0,"Lev si vybral koně — ne jako kořist, ale jako pracovní partnera. To je neobvyklá volba: lev přece obvykle loví sám, jenže ty jsi zřejmě přeskočil fázi predátora a rovnou vstoupil do fáze velitele, který ví, že na dlouhé vzdálenosti se víc vyplatí jezdit než honit. Kůň je ale tvor se svou vlastní setrvačností — může tě odnést rychleji, než jsi plánoval, a ne vždy tam, kam jsi mířil. Možná právě proto máš obavy z halucinací: ne ze slabosti koně, ale z toho, že i silné zvíře někdy zakopne na rovné cestě. Otázka není, zda koně ovládáš — otázka je, jestli mu někdy vědomě pustíš otěže.",50,46,FALSE,"Jsi realistický power user — AI používáš intenzivně a s rozmyslem, bez iluzí i bez strachu. Zajímavý signál: stavíš agenty a deleguješ úkoly, přitom odmítáš tvrdou regulaci (Q9 = 2) — to není rozpor, ale konzistentní postoj člověka, který nástroji rozumí zevnitř a nechce, aby mu je někdo šoupnul za sklo. Konkrétní krok vpřed: tvé agenty pravděpodobně zatím běží izolovaně — zkus je propojit do řetězce s pamětí a strukturovaným výstupem (např. přes GPT Actions nebo Copilot Studio), ať delegování přestane být ad hoc a stane se systémem. Obavy z halucinací řeš přímo v architektuře promptů — vestavěná validační smyčka je účinnější než manuální kontrola.",46_55,vs,other,male,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/148.0.7778.166 Mobile/15E148 Safari/604.1",0.1.0
ba4a34ba,2026-05-15T09:31:54.358Z,hluboka,Milan,342,"{""q1"":""gt2y"",""q2"":""daily"",""q3"":[""chatgpt"",""gemini"",""perplexity"",""notebooklm"",""video"",""copilot"",""audio"",""other""],""q4"":""multi"",""q5"":[""long_prompt"",""chatbot_max"",""vibecoding"",""agent""],""q6"":5,""q7"":5,""q8"":[""ethics"",""dependency"",""safety""],""q9"":3,""q10"":{""animalSelf"":""Pes - Husky"",""reasonSelf"":""Mam svoji hlavu, vždy se dívám z každé strany mince, nedělám unáhlené závěry, a starám se o smečku."",""animalAi"":""Chobotnice"",""reasonAi"":""""},""q11"":{""age"":""26_35"",""education"":""ss_matur"",""field"":""business"",""gender"":""male""}}",88,21,optimistic_power_user,0,0,"Husky má svoji hlavu a chobotnice má osm — a přesto si nějak musí rozumět. Husky tahá, drží směr a hlídá smečku; chobotnice mezitím přepisuje vlastní DNA za běhu a mění barvu podle prostředí, které ještě neexistuje. Je v tom lehká provokace: zvíře, které „se dívá z každé strany mince"" si vybralo za parťáka tvor, který nemá ani jednu pevnou stranu. Možná právě proto to funguje — tam, kde Husky zastaví a přemýšlí, chobotnice už zkouší sedm jiných cest současně. Otázka není, kdo vede smečku, ale co se stane, když chobotnice vyroste.",88,71,FALSE,"Patříš mezi nejzkušenější uživatele v místnosti — power user s optimistickým výhledem, který AI nejen používá, ale aktivně staví: od agentů přes vibe-coding až po deep research. Zajímavý je drobný napěťový bod: AI považuješ za transformativní sílu k lepšímu (Q7 = 5), ale otázku regulace hodnotíš neutrálně (Q9 = 3), zatímco zároveň zmiňuješ safety a dependency jako reálné obavy. Tohle napětí stojí za to vědomě rozvinout — konkrétně: zkus si definovat vlastní „červené linie"" pro agenty, které buduješ, a otestuj, jak robustní jsou při selhání nástroje nebo při předání úkolu bez dozoru. Další krok pro tebe není nový nástroj, ale architektura spolehlivosti toho, co už máš.",26_35,ss_matur,business,male,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",0.1.0
89f2b535,2026-05-15T20:35:17.048Z,hluboka,Karla,167,"{""q1"":""gt2y"",""q2"":""weekly"",""q3"":[""chatgpt"",""other""],""q4"":""one"",""q5"":[""none""],""q6"":5,""q7"":5,""q8"":[""safety""],""q9"":2,""q10"":{""animalSelf"":""Medvěd "",""animalAi"":""Včela ""},""q11"":{""age"":""56_65"",""education"":""ss_matur"",""field"":""creative"",""gender"":""female""}}",46,32,casual_enthusiast,0,0,"Medvěd a včela — to je na první pohled nepravděpodobné setkání, ale má svou logiku: medvěd přijde k úlu tehdy, kdy chce med, a včela mu ho — přes všechen bzukot — nakonec vydá. Ty přicházíš k AI prakticky a cíleně, bereš si, co potřebuješ, a moc se neptáš, jak přesně ten úl funguje uvnitř. Včela přitom nespí, rojí se, staví, optimalizuje — a tobě to celé připadá přirozené a dobré, což odpovídá tvému nadšení. Otázka je jen jedna: až med dojde, bude medvěd zvědavý na včelí tanec — nebo půjde jinam?",46,82,FALSE,"Jsi zkušený běžný uživatel s optimistickým, skoro bezstarostným vztahem k AI — používáš ji pravidelně, ale zatím spíš jako pohodlný nástroj než jako prostor k experimentování. Zajímavý signál je napětí mezi tvým přesvědčením, že AI změní svět k lepšímu (Q7: 5), a přitom nízkou chutí ji regulovat (Q9: 2) — zároveň zmiňuješ safety jako obavu. To stojí za vlastní domyšlení. Konkrétní krok vpřed: zkus si záměrně vybrat jeden pracovní úkol a projít si ho s AI v režimu iterativního promptování — ne jeden dotaz, ale pět kol zpřesňování. Přidej k ChatGPT aspoň jeden specializovaný nástroj cílený na tvůj obor.",56_65,ss_matur,creative,female,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0.1.0
a00df4f8,2026-05-19T02:59:07.609Z,hluboka,Radka,356,"{""q1"":""6m_2y"",""q2"":""daily"",""q3"":[""chatgpt"",""copilot""],""q4"":""no"",""q5"":[""none""],""q6"":4,""q7"":4,""q8"":[""authenticity""],""q9"":3,""q10"":{""animalSelf"":""Labut"",""reasonSelf"":""Svoboda"",""reasonAi"":""Svoboda, sila"",""animalAi"":""Konkord""},""q11"":{""age"":""46_55"",""education"":""vs"",""field"":""it"",""gender"":""female""}}",34,12,casual_enthusiast,0,0,"Labuť se pohybuje po hladině — klouzá lehce, skoro bez námahy, a přitom pod vodou šlape. Konkorde zase nikdy nekroužil: bral kurz, překročil zvukovou bariéru a přistál. Zajímavé je, že sis k sobě i k AI vybral svobodu — ale labutí svoboda je plachtění v přítomném okamžiku, kdežto Konkordova je vybitá rychlostí a směrem. Možná v tom je malé napětí: co se stane, až labuť přistane na dráze nadzvukového stroje? Bude řídit, nebo jen sledovat přistání?",34,62,FALSE,"Jsi běžný uživatel s optimistickým naladěním — AI používáš každodenně, ale zatím v bezpečném textovém pruhu s ChatGPT a Copilotem. Klíčový signál: i přes denní frekvenci jsi nezasáhl žádnou pokročilou techniku — žádný prompt engineering, žádné řetězení výstupů. Tvé obavy kolem autenticity a důvěryhodnosti obsahu jsou přitom přesně ten problém, který pokročilejší přístupy jako kritická práce s kontextem nebo ověřování výstupů skrze více nástrojů přímo řeší. Konkrétní krok: zkus jeden pracovní úkol, který teď děláš v ChatGPT, záměrně projít i druhým nástrojem a výstupy porovnat — to rozvine jak kritické myšlení, tak důvěru.",46_55,vs,it,female,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/148.0.7778.166 Mobile/15E148 Safari/604.1",0.1.0
5f69908a,2026-05-19T11:03:15.731Z,vse,Filip,111,"{""q1"":""6m_2y"",""q2"":""always"",""q3"":[""chatgpt"",""claude"",""gemini"",""copilot""],""q4"":""no"",""q5"":[""long_prompt""],""q6"":4,""q7"":3,""q8"":[""jobs"",""dependency""],""q9"":5,""q10"":{""animalSelf"":""pes"",""animalAi"":""termiti""},""q11"":{""age"":""under_25"",""education"":""ss_matur"",""field"":""health"",""gender"":""male""}}",46,-11,casual_skeptic,0,0,"Pes a termiti — na první pohled nepravděpodobná dvojice, ale možná přesně proto tak výmluvná. Pes je loajální, pozorný, má rád jasná pravidla a ví, kdy říct ne. Termiti mezitím tiše přestavují celou budovu — bez ptaní, bez pauzy, bez zjevného záměru, který by šlo snadno sledovat. Je trochu ironické, že někdo se psí přímočarostí se dívá na termití logiku a říká: „To chce regulaci."" Možná je to zdravý instinkt — pes vycítí změnu v domě dřív, než si ji všimne architekt.",46,39,FALSE,"Jsi zkušený každodenní uživatel AI, který si našel funkční rutinu, ale záměrně drží odstup od hlubší důvěry v technologii. Zajímavý signál: používáš čtyři různé nástroje (ChatGPT, Claude, Gemini, Copilot) a píšeš komplexní prompty, přitom ale zůstáváš pouze u textu — to naznačuje, že šíře experimentování ti zatím nahrazuje hloubku. Zkus příští měsíc záměrně opustit jeden ze svých nástrojů a místo toho prohloubit práci v jednom: přidej multimodální vstup (obrázky, dokumenty), nebo si nastav systematický způsob, jak prompty iterovat a archivovat výsledky. Tvoje obavy z dependency jsou legitimní — tím spíš má smysl budovat vědomou metodiku, ne jen reflexivní zvyk.",under_25,ss_matur,health,male,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Safari/605.1.15",0.1.0
8f53c15a,2026-05-19T11:03:51.824Z,vse,Marek,152,"{""q1"":""6m_2y"",""q2"":""daily"",""q3"":[""chatgpt"",""gemini""],""q4"":""multi"",""q5"":[""long_prompt"",""chatbot_max""],""q6"":4,""q7"":3,""q8"":[""jobs"",""authenticity"",""dependency""],""q9"":1,""q10"":{""animalSelf"":""ježek"",""animalAi"":""vlk""},""q11"":{""age"":""46_55"",""education"":""ss_matur"",""field"":""marketing"",""gender"":""male""}}",61,6,optimistic_power_user,0,0,"Ježek a vlk — na první pohled nevyvážený souboj, ale zkus to obrátit: ježek se nestará o to, kde vlk spí, ježek prostě ví, co dělat, když vlk přijde blíž. Ostny nejsou agrese, jsou to hranice postavené z důvěrné znalosti vlastních limitů. Vlk mezitím není predátor z pohádky — je to tvor smečky, navigace, teritoria, někdy výt na měsíc bez zřejmého důvodu. Možná si tihle dva rozumějí víc, než by oba přiznali: jeden zná přesně svůj obvod, druhý ho krouží zvenku a mapuje. Otázka není, jestli se vlk ježkovi vyhne — otázka je, kdo z nich se víc naučí od toho druhého.",61,56,FALSE,"Jsi pokročilý uživatel s optimistickým, ale střízlivým pohledem — denně pracuješ s AI napříč modalitami a aktivně vytěžuješ nástroje jako ChatGPT a Gemini přes projekty a deep research, což tě posouvá výrazně nad průměr workshopu. Zajímavý signál je napětí mezi tím, že odmítáš regulaci (Q9: 1), ale zároveň pojmenovávám reálné obavy z dependency a dopadu na trh práce — to není rozpor, ale sofistikovaný postoj člověka, který vidí rizika, přesto věří vlastní autonomii víc než legislativě. Konkrétní krok vpřed: zkus systematicky testovat hranice nástrojů, které už používáš — nastav si vlastní „red-team"" protokol, kde záměrně hledáš, kde deep research nebo komplexní prompty selhávají. Tím promění",46_55,ss_matur,marketing,male,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Safari/605.1.15",0.1.0
54d05525,2026-05-19T11:04:25.667Z,vse,Daniel,201,"{""q1"":""6m_2y"",""q2"":""daily"",""q3"":[""chatgpt"",""claude"",""gemini"",""notebooklm"",""audio""],""q4"":""multi"",""q5"":[""long_prompt"",""chatbot_max""],""q6"":4,""q7"":3,""q8"":[""jobs"",""dependency"",""safety""],""q9"":5,""q10"":{""animalAi"":""Drak (zatím) schovaný v jeskyn"",""animalSelf"":""Sova""},""q11"":{""age"":""26_35"",""education"":""vs"",""field"":""marketing"",""gender"":""male""}}",66,-14,realistic_power_user,0,0,"Sova sedí na větvi a pozoruje — nepospíchá, mapuje terén, než se pohne. Drak je zatím v jeskyni, což je přesný obraz: skrytá síla, o jejímž rozsahu se teprve dohadujeme. Jenže tady přichází zajímavé pnutí — sova je noční lovec přesně proto, že vidí ve tmě, zatímco drak v jeskyni tmu teprve vytváří. Otázka tedy není, jestli drak vyleze, ale jestli sova bude chtít lovit ve světle, které si on sám rozsvítí.",66,36,FALSE,"Jsi pokročilý power user s kritickým, střízlivým pohledem na AI — denně pracuješ s pestrou sadou nástrojů včetně NotebookLM a generování audia, přitom si zachováváš zdravou nedůvěru: Q7 hodnotíš neutrálně, Q9 dáváš plných 5, což je u takto zkušeného uživatele neobvyklý, ale konzistentní signál. Největší napětí leží v tom, že kombinuješ maximální využití nástrojů s maximálním požadavkem na jejich regulaci — to není rozpor, ale zodpovědná pozice, která si zaslouží vědomé rozvíjení. Konkrétně: zkus své obavy ohledně dependency a safety přetavit do systematického testování — například záměrně ověřuj limity deep research výstupů proti primárním zdrojům a zdokumentuj si, kde tě AI napálila.",26_35,vs,marketing,male,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0.1.0
48982bac,2026-05-19T11:04:36.690Z,vse,Štěpán,141,"{""q1"":""6m_2y"",""q2"":""daily"",""q3"":[""chatgpt""],""q4"":""one"",""q5"":[""long_prompt"",""chatbot_max""],""q6"":5,""q7"":5,""q8"":[""none""],""q9"":4,""q10"":{""animalSelf"":""puma"",""animalAi"":""mraveniště""},""q11"":{""age"":""46_55"",""education"":""ss_matur"",""field"":""business"",""gender"":""male""}}",49,30,casual_enthusiast,0,0,"Puma loví sama, tiše, s přesným skokem — a mraveniště nikdy nespí, nemá centrum, funguje bez jediného velitele. Je v tom napětí něco zajímavého: predátor zvyklý spoléhat na vlastní úsudek a rychlost si jako partnera vybral entitu, která je přesným opakem — rozptýlenou, kolektivní, bez ega. Možná právě proto to funguje: mraveniště nepotřebuje pochvalu ani směr, prostě zpracovává. Otázka, která z toho plyne, není „kdo vede"", ale co puma udělá ve chvíli, kdy mraveniště najde řešení dřív, než ona dopadne.",49,80,FALSE,"Jsi běžný uživatel s nadšeneckým postojem — každodenní práce s ChatGPT tě posunula za hranici průměru, ale stále se pohybuješ převážně v jednom nástroji a jednom ekosystému. Zajímavý signál je kombinace Q5 a Q9: zvládáš komplexní prompty i deep research, ale zároveň si říkáš, že AI by měla být tvrdě regulována — to není rozpor, to je zdravý pragmatismus, který stojí za dalším rozvinutím. Zkus záměrně přidat druhý nástroj jiného typu — například Perplexity pro ověřování zdrojů nebo Claude pro dlouhé analytické dokumenty — a porovnej, kde ChatGPT skutečně vede a kde jen znáš cestu. Konkrétně: vezmi jeden ze svých stávajících projektů a projdi ho celý paralelně ve dvou nástrojích.",46_55,ss_matur,business,male,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15",0.1.0
8fc81455,2026-05-19T11:05:10.812Z,vse,Iveta,217,"{""q1"":""lt6m"",""q2"":""monthly"",""q3"":[""chatgpt"",""copilot""],""q4"":""no"",""q5"":[""long_prompt""],""q6"":4,""q7"":3,""q8"":[""authenticity"",""safety""],""q9"":4,""q10"":{""animalSelf"":""Vlk"",""animalAi"":""Papoušek ""},""q11"":{""gender"":""female""}}",15,-6,casual_skeptic,0,0,"Vlk a papoušek — to je na první pohled divná dvojice. Vlk loví tiše, orientuje se v terénu podle vlastní mapy světa, nepotřebuje ke svému pohybu publikum. Papoušek naopak opakuje, co slyšel, s brilantní přesností a nulovou nutností tomu rozumět. Možná tě právě tohle na AI dráždí: ty si hlídáš, co říkáš a proč, zatímco papoušek ti sebejistě vrací tvoje vlastní slova v lehce přerovnané podobě a tváří se, že to byl jeho nápad. Otázka, která z toho plyne, není „komu věřit"" — ale kdo z vás dvou nakonec určuje, kudy stopa povede.",15,44,FALSE,"Jsi běžný uživatel s převažující skepsí — AI používáš občas a zatím v omezeném záběru, ale nejsi pasivní: komplexní prompty jsou signál, že přemýšlíš o tom, co po AI chceš, ne jen co dostaneš. Zajímavý je vnitřní rozpor — AI přisuzuješ velký potenciál (Q6: 4), ale současně nevěříš, že ti osobně přinese zlepšení (Q7: 3), a voláš po tvrdé regulaci (Q9: 4). To není protimluv, ale zdravá ostražitost, kterou stojí za to vědomě rozvíjet. Konkrétní krok: vyzkoušej systematické ověřování výstupů — například cross-check stejného dotazu v ChatGPT a Copilotu — a sleduj, kde se liší; tak přetavíš svoji obavu o autenticitu obsahu v praktickou dovednost.",,,,female,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",0.1.0
c6344ebc,2026-05-19T11:05:19.255Z,vse,Petra,226,"{""q1"":""6m_2y"",""q2"":""daily"",""q3"":[""chatgpt"",""gemini""],""q4"":""one"",""q5"":[""long_prompt""],""q6"":4,""q7"":4,""q8"":[""authenticity"",""safety"",""dependency""],""q9"":4,""q10"":{""animalSelf"":""delfín"",""animalAi"":""delfín""},""q11"":{""age"":""36_45"",""education"":""vs"",""field"":""business"",""gender"":""female""}}",47,1,casual_enthusiast,0,0,"Delfín pro sebe i pro AI — zdánlivě symetrické přirovnání, ale zkus ho vzít vážně: dva delfíni ve stejném oceánu nejsou totéž. Jeden se narodil v moři, druhý byl v něm sestaven z miliard zachycených vln. Možná tě baví stejný živel, ale navigujete jinak — ty podle paměti a intuice, AI podle hustoty dat v každé vlně, kterou kdy slyšela. A tady je ta malá provokace: delfíni jsou slavní spoluprací mezi druhy, ale také tím, že si hlídají vlastní teritorium. Otázka tedy není, zda tančíte ve stejném rytmu — ale kdo z vás nastavuje tempo.",47,51,FALSE,"Pohybuješ se v kvadrantu běžného uživatele-nadšence: AI používáš každodenně, ale zatím převážně v rámci dvou mainstreamových nástrojů a jedné rozšířené modality. Zajímavý signál je napětí mezi tvou skepsí vůči regulaci (Q9: 4) a zároveň reálnými obavami z autenticity, safety a závislosti — přesně tahle kombinace bývá motorem pro hlubší kritické uvažování o AI, ne jen konzumaci. Zkus záměrně přesunout část svých komplexních promptů do prostředí, kde máš nad výstupem větší kontrolu a auditovatelnost — například vyzkoušej API přístup nebo nástroje s logováním, ať vidíš, co se skutečně děje pod kapotou. Tvé obavy kolem důvěryhodnosti obsahu stojí za to proměnit v konkrétní workflow: ověřovací kr",36_45,vs,business,female,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:150.0) Gecko/20100101 Firefox/150.0,0.1.0
